Project_ID,Update_Day,Planned_Cost,Planned_Labour,Planned_Material,Actual_Cost,Actual_Labour,Actual_Material,%Work_Completed,External_Delay,Internal_Delay,Delay_Label
PROJ_00425,2024-06-22,11118456729533.059,448,3892084936965.956,11871750483538.754,478,3700503022987.2188,75.30566510171963,5,1,False
PROJ_00426,2024-03-11,115940109711.07086,244,51154468801.97902,116051050986.69312,276,44599566917.47141,90.16093083139828,3,3,False
PROJ_00427,2024-12-23,169999227363.7877,471,78980287788.07103,155753887069.93576,393,81533925072.42024,89.7446017558435,2,0,False
PROJ_00428,2025-04-14,3147781716965.489,74,1519150687068.8877,3316930093338.2627,94,1743768593850.7,56.918241071272234,2,3,False
PROJ_00429,2025-09-19,172167606363.91376,98,55793223466.002686,214808962178.22223,90,67132609717.71538,64.45841562462589,8,1,True
PROJ_00430,2024-12-08,12002693755.107416,302,1408069068.435505,29543475527.45555,314,4200718314.9940305,52.757677599271005,4,4,True
PROJ_00431,2025-04-24,916543709083.5414,228,308490856163.36945,969786529963.4225,291,293441407823.8124,57.660229371566324,2,4,False
PROJ_00432,2023-10-07,2262160910680.5596,128,1023047562331.9498,2631637479441.695,151,1211450690524.3628,51.25426782165744,6,2,True
PROJ_00433,2024-01-20,560269111385.0519,458,285649511232.37476,419340370427.7494,434,201265372728.5421,39.108267844624365,5,3,True
PROJ_00434,2023-12-14,187798071482.11514,150,84093619841.06384,102420836512.01648,180,53763449390.78938,8.789655130734658,6,4,True
PROJ_00435,2025-09-04,225658943717.5808,284,82473539036.46301,155916129493.9163,237,55611556268.273026,2.026944020660819,5,3,True
PROJ_00436,2024-02-27,9527843169.936523,266,7378207237.820425,37492308897.38017,268,7880530094.212816,48.550062564173025,3,3,False
PROJ_00437,2025-04-08,86755216828.08125,460,36008202737.756355,110969879058.65651,376,37746732840.01733,88.99944421101267,6,1,False
PROJ_00438,2023-11-03,203996077824.11423,228,128259219464.11574,285595868485.4279,215,150981747839.50922,77.19286503005266,7,1,True
PROJ_00439,2024-10-10,296466609547.51086,183,136088130809.89145,217002823078.29984,226,87482261519.67058,36.74996396462504,7,1,True
PROJ_00440,2025-05-16,305930937410.38153,147,95525355667.3209,249185082558.46466,123,113704024332.8304,54.45696980190139,1,1,False
PROJ_00441,2025-04-15,726690473965.8289,257,433923201132.55133,762872460036.367,314,402179151518.88885,60.010694722089156,4,2,False
PROJ_00442,2024-02-26,714455844009.5195,427,411240516616.01544,493446894385.66296,413,287881501071.44257,27.87369277270881,6,4,True
PROJ_00443,2024-12-11,1104230552828.26,124,562458726687.7607,1417453717807.786,101,539265764344.0608,65.71862910082199,8,3,True
PROJ_00444,2024-02-05,592397694431.7587,290,207849411433.23746,399743816301.03973,327,147529169141.44644,6.102081688988618,3,5,True
PROJ_00445,2023-11-09,90758485408.13141,490,38877315526.70602,63519053585.80505,595,25919191543.135452,23.297305276260452,4,2,False
PROJ_00446,2024-08-08,169657424041.49725,125,82093989753.38034,117694860458.6482,141,55697018273.92218,14.48561961997418,1,4,False
PROJ_00447,2024-10-05,6455221714206.672,17,2374866148305.5,8169840984251.76,20,2370924978315.0474,82.38226078566352,8,3,True
PROJ_00448,2023-11-07,635889169716.9047,47,343292527647.03625,710561906220.2147,59,407759458536.5542,60.181375234514945,4,1,False
PROJ_00449,2024-09-28,773985328045.2328,277,263742670212.52817,814363364768.8763,266,290146767380.2234,69.42958279030867,10,0,True
PROJ_00450,2024-04-30,35748724538.97193,107,5564502081.939434,14380054526.339828,124,10959849503.074337,21.32621023471967,6,5,True
PROJ_00451,2025-08-26,646561066978.7568,78,253753169445.79706,471556614866.5744,100,188969821782.9205,31.729133993180874,4,2,False
PROJ_00452,2024-06-09,1012047257099.4666,362,595943348706.0864,700773272167.6567,302,419089099079.02264,7.154248530085986,5,4,True
PROJ_00453,2025-08-10,764437680410.486,152,264043788723.91452,536549666818.6609,158,175611949875.17368,46.18121219020234,5,4,True
PROJ_00454,2024-01-11,216335415131.3282,325,82575271429.45062,219283955256.30255,326,82492142768.34064,58.32114195751872,2,2,False
PROJ_00455,2024-09-24,398612096610.3698,459,140812435890.86374,310049732699.2926,577,106242679173.37709,9.96256749662157,5,2,False
PROJ_00456,2025-04-23,151171419882.1554,121,69686015976.52774,87396729276.23169,152,37989045415.702934,13.254133846293916,4,0,False
PROJ_00457,2024-11-17,2368804859612.9233,264,1008736367648.5901,1655873810782.8872,261,709724275485.385,24.465647936280373,6,4,True
PROJ_00458,2025-06-24,337592095042.28,38,191936844299.26672,227417325840.06476,46,132922741635.98701,29.741375526042845,8,3,True
PROJ_00459,2024-03-04,79858414987.62978,390,38753659199.3421,41534751980.09407,363,25783422959.02449,42.781941708627464,2,2,False
PROJ_00460,2024-05-27,111898458649.8839,366,69546539742.05562,87359893861.16086,408,46260513515.41199,24.65325143634216,6,4,True
PROJ_00461,2024-03-12,4744922605891.574,63,2079899598351.156,5596884105071.246,64,2240179018102.2207,85.79713644378124,4,3,False
PROJ_00462,2024-03-27,82346743872.51865,215,33876420422.67465,66468077348.0748,261,25650929556.63366,23.70802204422969,6,3,True
PROJ_00463,2024-11-23,441533357178.14703,192,164750566322.44907,289976050085.13055,213,118829689989.56085,13.48191511691992,2,0,False
PROJ_00464,2023-10-23,60544045712.06221,144,20831504213.562164,43625521823.57637,145,28568653044.835907,77.84840182119527,4,2,False
PROJ_00465,2024-03-29,338567288890.57385,492,114649690359.64174,380832231601.8083,456,127536085395.7093,82.52520331719309,4,6,True
PROJ_00466,2024-09-02,66387476016.48567,64,18553212417.36089,27608129977.41311,74,12997492148.174814,47.62113822048698,2,3,False
PROJ_00467,2024-11-22,1390494508221.2134,210,698976432554.5652,952752360684.6093,257,491026646351.1637,12.2949816104841,4,2,False
PROJ_00468,2025-08-13,133249300768.68442,151,58116233200.808395,78008011619.87796,163,53602776461.601204,32.38616745038103,3,3,False
PROJ_00469,2024-06-08,171369417537.681,449,64478065630.41473,183230882569.65134,367,68050663100.67582,62.358029429552026,6,4,True
PROJ_00470,2024-06-27,112071087101.52716,333,56175406612.28348,70866488709.09955,269,37716862325.554855,12.646135672853227,4,1,False
PROJ_00471,2024-03-09,229234498760.57047,338,128365487823.12476,272482617659.75394,316,115437402248.31776,73.106567470494,4,7,True
PROJ_00472,2025-09-15,200226743814.17615,345,72905513206.23341,142661290162.28284,417,54443325185.3658,29.166891095626628,5,1,False
PROJ_00473,2024-01-16,179100820805.20694,87,80372893861.38068,217713513493.86728,105,72237943576.69882,63.690662996517965,8,3,True
PROJ_00474,2024-10-23,2628762373967.112,373,1299970724524.249,1834955136382.3455,429,913200623582.5072,24.86064805636939,3,5,True
PROJ_00475,2023-11-06,500096653973.9244,44,228426958318.32092,566914067084.5725,54,211625603735.51416,71.02884318612958,6,2,True
PROJ_00476,2025-01-21,24632310855.017376,30,4253644651.3806276,0.0,31,13590571539.371737,1.2929485574965378,6,5,True
PROJ_00477,2024-05-12,206013448594.69012,301,113340539191.55562,131243175909.08957,288,71431332822.16914,44.743743908425756,5,2,False
PROJ_00478,2024-04-19,3081242828208.7505,456,1471966591859.3867,3468379053343.363,586,1626577091959.9863,81.76597909929704,5,4,True
PROJ_00479,2025-01-11,13361749613.761023,176,16863561723.84694,14010745719.494694,214,15356424691.605072,82.64530127306132,6,1,False
PROJ_00480,2024-09-20,18319564300952.297,495,10833890825134.633,12830467754499.275,631,7587209732128.135,37.45126816058011,5,3,True
PROJ_00481,2024-08-05,692270493264.7059,328,275886306813.3236,470338115811.6155,341,191894524354.28665,24.183815453401447,5,3,True
PROJ_00482,2024-05-18,480682144647.5812,231,194494115923.62396,333715672145.04694,269,143701710955.2491,5.238568843203686,6,2,True
PROJ_00483,2024-05-13,157645489156.60825,262,66803900288.46742,118118638478.26945,255,43185157705.25841,33.25236106588398,1,2,False
PROJ_00484,2023-10-22,4375813069252.937,89,1393487621430.7632,3068284039443.3184,78,975135170109.1394,18.994370495114616,5,1,False
PROJ_00485,2025-08-03,10136205171.993853,221,5977443551.855402,16365887950.302475,211,6741580908.743049,68.71420966567368,7,4,True
PROJ_00486,2024-04-12,126935404730.4517,361,61065313849.64714,87719420499.0776,395,60119909304.17926,70.14268333849363,5,3,True
PROJ_00487,2024-11-09,58178527366.262436,163,19060193047.30319,11624568688.646866,156,14928411322.226135,18.118377633149848,3,2,False
PROJ_00488,2024-08-29,152017117369.57767,242,80693006849.61063,101008298183.49403,196,53796952729.63024,34.25748547674701,2,4,False
PROJ_00489,2024-07-09,1247687152172.3496,148,421576977254.28015,1347565202423.8298,153,455622008854.69977,90.42948507317347,6,5,True
PROJ_00490,2023-12-08,145015951676.39636,266,62440051576.13809,108229504231.10321,326,35311562682.73362,17.84934623259534,5,4,True
PROJ_00491,2024-07-09,577649526453.2648,81,266477522171.91782,644309367081.831,87,279443541944.1832,71.14259719442023,5,2,False
PROJ_00492,2024-09-21,93011530026.38191,26,45135031734.58265,121179143813.29443,31,38137181277.30476,78.55611291198608,7,3,True
PROJ_00493,2025-07-15,117242593016.22723,244,68450525528.34852,77847371946.63673,253,57007605574.910515,47.28766389700519,4,6,True
PROJ_00494,2025-03-02,1101410585536.5947,251,465525019441.1213,752586076603.4413,275,330445279340.6646,16.917169722618812,4,5,True
PROJ_00495,2024-11-10,122923792089.9,28,50243836724.759605,77364759069.90015,34,46146887719.50606,17.431091469950253,3,5,True
PROJ_00496,2025-08-23,121945230855.53865,47,54861486596.32482,55116460954.330894,37,41686102767.08733,34.415757499179804,9,5,True
PROJ_00497,2025-03-30,0.0,396,2463979566.53881,17091591543.0224,511,520704781.8820586,73.0547376994623,3,3,False
PROJ_00498,2024-09-01,89721487017.83763,216,24999130440.125828,108102338405.29794,219,34334694832.49932,69.32986820716019,6,5,True
PROJ_00499,2023-10-26,106336559883.12918,21,38515952095.71437,123112670758.78473,20,30417704952.680656,90.77859971506332,6,1,False
PROJ_00500,2024-01-24,606876227123.5878,498,211396470445.69992,411255525483.19025,475,145067152214.4422,17.997081097623848,7,2,True
PROJ_00501,2024-06-21,1032050397756.2985,134,607032883466.0474,1192776068253.0754,118,629488736753.9098,88.46578252463587,3,3,False
PROJ_00502,2024-03-28,814570845879.0073,464,370286660959.8147,571369546256.0233,577,267223077802.9673,1.9608089015952976,5,4,True
PROJ_00503,2025-05-14,462396912958.05804,206,155890063206.62238,587278291218.8693,267,161199245817.98395,85.78483838836677,8,1,True
PROJ_00504,2024-06-25,56942149448.93764,480,23664855451.763374,30443059270.779236,590,5809998497.900026,17.229088562897687,9,2,True
PROJ_00505,2023-11-06,74198880844.63234,462,27048198757.59719,39433618163.531784,555,15389887474.483532,21.581305865030732,2,0,False
PROJ_00506,2024-01-17,881645277335.0931,24,454998996583.62836,1051140622764.3455,27,462752078026.8061,84.63558161370658,1,5,False
PROJ_00507,2025-05-30,964054687129.5582,275,541829764135.1189,696469427830.944,344,371163497357.98016,48.76358214002055,3,3,False
PROJ_00508,2024-12-15,9167019443734.287,262,5477780242365.953,6409651398322.623,297,3833848795457.4053,17.991132703591234,3,3,False
PROJ_00509,2024-09-15,283060119743.7374,300,156959532475.98038,337409383973.5492,347,147984997920.09003,80.1185659373438,6,3,True
PROJ_00510,2024-08-14,176293220624.47076,117,75834615424.61221,119387731178.50049,103,59799279740.95871,10.91919466762117,7,3,True
PROJ_00511,2024-12-17,363302975347.9969,320,145135748572.39487,242347070051.81122,385,93397079895.46004,5.8647689584602745,4,0,False
PROJ_00512,2025-06-09,9499367941.529434,37,6210191435.665774,20422332047.41158,35,12760542323.718334,64.716227692381,3,1,False
PROJ_00513,2025-03-04,130858549548.91707,209,61867095134.44007,135099897210.15332,242,66537822176.11911,57.42817824374016,6,1,False
PROJ_00514,2024-01-24,1423331480620.2793,126,737286799444.8916,1469236390920.2537,142,706123155215.816,84.65911595487458,1,8,True
PROJ_00515,2024-10-26,96708847542.49733,100,51630019295.86549,63130995451.09294,100,35860471388.23579,25.411819638285888,4,2,False
PROJ_00516,2025-05-10,337700326127.45544,329,165642713948.75137,394048116562.49817,395,152519241053.61838,76.18615788298621,8,4,True
PROJ_00517,2024-04-09,750683405257.634,414,389697161219.34625,521609756570.61035,532,278839483796.25995,12.671540766939927,3,3,False
PROJ_00518,2024-06-14,139009575512.63492,371,53396646796.03817,78277365063.02646,317,49737543915.6583,31.943058892031733,3,1,False
PROJ_00519,2023-11-12,339956923536.8591,259,161449584735.9708,205969469182.95544,335,130625818414.80664,43.91126568782459,3,3,False
PROJ_00520,2025-09-22,195425428390.85477,142,95757319536.1782,153690041484.63623,167,64424667605.026855,15.7307850370485,3,2,False
PROJ_00521,2024-12-17,9126964052.712006,33,25985019917.237637,0.0,33,10392504201.359577,12.706595860980485,4,2,False
PROJ_00522,2023-09-29,937681349298.6378,112,352779429981.15924,647449860550.0814,99,253528994499.294,29.10200204546005,5,1,False
PROJ_00523,2025-03-13,350924235908.6241,22,117458398895.9664,377221804486.0398,25,110078903546.24747,,3,6,True
PROJ_00524,2025-04-01,6011249406105.209,352,2949342716531.6826,7823957590098.937,344,2659417117878.053,71.34564775302793,4,7,True
PROJ_00525,2025-08-31,261803286079.258,269,84220850510.21257,178229586468.59317,293,66494228316.20621,27.316136016768528,3,1,False
PROJ_00526,2025-08-14,255090853475.50296,150,97315294620.62946,188487326250.4563,180,70595831378.35321,2.1133211755623234,5,2,False
PROJ_00527,2024-04-16,237173570354.5433,70,118233062376.8563,158032697429.02692,60,86036789687.65343,44.28538089343886,4,3,False
PROJ_00528,2024-10-04,33731770229.26693,235,15653490447.489412,25765420432.021584,224,14163781853.024296,20.782330726086904,3,3,False
PROJ_00529,2024-12-12,102673274936.37646,142,52310960065.923416,44842110863.46776,174,30942407510.540363,24.551008541010653,3,3,False
PROJ_00530,2023-12-08,165260695988.22388,232,81423299225.0786,231283280646.08646,266,88513541255.97592,65.37756896523427,8,2,True
PROJ_00531,2025-08-08,73188185894.7244,182,35627096901.102135,83750954986.95026,164,41019241327.94612,65.03407294062823,2,5,False
PROJ_00532,2024-08-31,5831478452.658825,341,12464246106.670992,24874357801.656254,341,5946927813.647969,79.22549627369048,3,4,False
PROJ_00533,2025-06-27,528368077996.9331,385,220005408213.42117,357311179631.47375,434,134365357237.24,8.38277171736078,2,2,False
PROJ_00534,2024-08-14,331638700855.98975,93,100421154923.81758,417841268758.29364,75,113521872484.99625,87.33250306783522,4,2,False
PROJ_00535,2025-08-07,2429799681726.634,159,1259290211232.3132,1699343496891.7517,158,883918664404.417,21.260180537148788,4,0,False
PROJ_00536,2024-02-02,329181178425.3194,147,138136881478.7665,230094535862.44333,185,87088813644.62308,11.464742196000811,10,3,True
PROJ_00537,2024-07-31,186820124605.6183,422,71598505497.00404,222665125916.95212,421,91197499437.09767,51.70164480315894,7,3,True
PROJ_00538,2025-02-28,734906303691.7996,137,233871308558.82907,528948534521.1502,122,160649920820.76025,10.044706862675012,8,1,True
PROJ_00539,2024-08-09,231672856627.17657,325,122816454331.95308,228342247741.21878,381,125483082799.04616,52.86762587221589,10,7,True
PROJ_00540,2025-08-10,1202791645023.067,106,661919313478.3378,848788151055.9811,111,460951907070.0484,47.5187159688725,5,2,False
PROJ_00541,2024-11-19,663096328007.4847,435,303073188841.0584,466811930736.84344,556,207718490122.23718,13.495735146798884,4,5,True
PROJ_00542,2024-08-27,240118094627.76544,74,81987398923.96094,153900368797.15082,60,49999541981.00465,26.58562584566978,3,4,False
PROJ_00543,2024-11-13,170524572372.7702,449,89251498777.61653,187353787077.74368,568,101843839161.54161,71.86706470874404,1,3,False
PROJ_00544,2025-09-10,962391382648.7924,360,538288388139.8496,664309050413.8816,401,374159698958.6116,12.646617681878695,7,2,True
PROJ_00545,2024-07-26,165577687173.5871,335,88974410185.73407,90269547413.17409,288,62392262482.42855,12.699684313958043,5,4,True
PROJ_00546,2025-04-17,4077015463573.5615,116,1420298803903.458,4466477713788.046,118,1353273295115.4429,62.4667013736455,3,3,False
PROJ_00547,2024-02-05,490893808323.90015,356,149936246354.4794,461624767955.1899,365,154230858375.91873,63.29421770872242,4,2,False
PROJ_00548,2024-04-11,1512371802073.9373,473,797733701366.8701,2017528139068.7861,444,961464269110.3649,78.62450814166088,6,3,True
PROJ_00549,2024-12-01,360459987726.1,366,185101562936.10107,241083021367.29245,341,131015412726.76178,8.846487514665455,8,6,True
PROJ_00550,2025-08-08,326218374671.08997,110,124480084036.55397,454758837703.1293,121,125368639298.40164,76.55589446812616,6,6,True
PROJ_00551,2024-10-20,300538349986.9275,127,183903785869.9532,373155158403.13184,130,206143847787.0031,75.67178285934126,7,3,True
PROJ_00552,2025-08-21,1986545085400.1035,140,629224666665.4333,2420045345525.8164,171,700280480773.0627,99.94593469611911,7,3,True
PROJ_00553,2024-03-24,2232572295285.3496,303,1144479527473.2236,1571389141242.7944,360,807963894710.0614,4.989759111577377,5,2,False
PROJ_00554,2025-06-19,5950275592185.701,484,3351452682665.545,4146754816006.0317,499,2354522417637.9204,29.65494987946035,1,5,False
PROJ_00555,2025-05-02,1051016415881.8854,223,409800556768.89276,1077642668439.8342,213,366441382665.23956,76.50132860600195,4,1,False
PROJ_00556,2024-08-01,189790755669.23242,365,72014686600.51263,214567586390.7178,340,81217495305.03403,50.79588356699999,4,1,False
PROJ_00557,2024-11-16,1096130022839.1339,464,525233361228.1852,765897805903.6443,504,373186859971.85364,37.49607960950417,5,5,True
PROJ_00558,2025-04-11,228589803267.22363,121,79797267781.28879,164730625603.12842,134,58020099002.98093,10.2652599181269,3,4,False
PROJ_00559,2023-09-28,542160441267.78284,69,277955190338.226,626307569660.0841,84,272539185948.60776,82.57793885797986,5,4,True
PROJ_00560,2024-08-04,134194898757.23901,490,47779399224.71326,177281771675.2539,437,41530713489.75561,92.18331820928215,5,5,True
PROJ_00561,2024-07-17,339120565847.43335,481,172153826030.25015,243644594363.30942,613,121419479081.3396,16.859072197313193,4,2,False
PROJ_00562,2024-04-30,824518543072.0767,408,268400827546.02255,962036693908.7517,473,301975165174.9894,60.9872229543934,4,3,False
PROJ_00563,2024-12-11,25151182755.405506,437,13473627415.826488,0.0,398,16780428132.628994,83.3945375870865,5,3,True
PROJ_00564,2025-05-13,3797162886736.681,274,1181982079710.7368,4564886403640.612,223,1216696181441.4478,59.24673396004846,4,1,False
PROJ_00565,2025-06-10,2628338683437.8257,102,1289719358513.7346,1828729274815.745,89,905715280396.4386,27.17024515171696,8,4,True
PROJ_00566,2025-07-29,48786809709.40752,371,43714192130.07045,89868300894.59311,471,39001268706.74164,74.37743710156154,2,2,False
PROJ_00567,2024-08-22,205227226630.49628,287,101696995487.80597,199720875165.64468,360,106252013478.62477,65.99111107502335,6,1,False
PROJ_00568,2025-01-16,109641047754.60962,496,51434437198.6464,158721668810.18063,414,60716454855.87484,77.43361610214838,7,6,True
PROJ_00569,2024-12-23,104467125325.1293,172,67067426402.383736,93813555052.53172,181,46371786793.15351,42.717690553009646,10,4,True
PROJ_00570,2024-12-23,1946608496478.3167,38,930645261355.1489,1368054743160.0334,45,652111116773.7161,20.22248168309739,3,4,False
PROJ_00571,2025-08-19,86234371693.54315,242,40798867504.101616,66573969785.52845,210,31420924886.13515,11.796337565176968,3,5,True
PROJ_00572,2024-05-03,124668332203.00551,104,58320688388.61901,63375541102.170425,105,41686410261.002625,2.7041282369642525,5,5,True
PROJ_00573,2025-03-04,1032000407014.1025,244,426068464489.98865,715714573434.9531,253,293642505387.0367,20.77779262763617,9,3,True
PROJ_00574,2025-01-24,219459977220.1181,290,112226879873.98775,230233786756.61584,252,121172055903.57611,77.15170318726477,6,1,False
PROJ_00575,2024-03-19,3069154843150.3184,399,1315166466043.8606,3867278190171.553,474,1412819621032.5046,72.66092035352933,8,6,True
PROJ_00576,2025-08-02,744316554355.9768,68,252340380614.66937,908963555661.2335,72,305472944937.1742,97.13354764138941,8,3,True
PROJ_00577,2023-12-23,3792153497738.405,218,2186016413086.2983,2683430855503.1465,174,1522089758152.5054,3.8932919326688973,2,2,False
PROJ_00578,2024-07-14,675957731917.0188,41,256914079495.1654,950181363381.1212,49,242967223513.87418,51.319167731003674,7,7,True
PROJ_00579,2025-03-08,1075700620035.6487,76,480751546049.28326,761065771661.9576,66,336807698701.1154,27.620973031572966,10,4,True
PROJ_00580,2025-08-07,114257506382.48509,345,52962546668.63532,113347478679.44438,375,63535100854.61755,99.1506313002471,5,4,True
PROJ_00581,2025-07-07,108169542202.66238,465,48342534311.402145,56860164827.757324,537,18052972302.432083,15.292411113621553,8,2,True
PROJ_00582,2025-06-23,143619371583.32556,224,53731792241.020256,84711280704.47466,259,26466273797.72272,37.124146371353824,6,4,True
PROJ_00583,2024-09-05,803088736421.6836,89,427180529491.7843,1044633339780.2285,72,407382999851.38684,96.79301526584081,6,6,True
PROJ_00584,2024-01-01,262562881770.19788,195,153296131612.5497,176679961346.66434,207,103786437129.58737,12.244547121253559,1,4,False
PROJ_00585,2024-05-25,96816446590.7235,39,64897246897.86331,97140147520.15855,33,34536252384.75144,8.153132752144192,5,1,False
PROJ_00586,2025-08-16,14506938899761.027,103,7275048842199.286,10166259750555.43,110,5099420162450.569,38.90936262717202,5,3,True
PROJ_00587,2024-08-10,4263188015599.419,496,1500175160624.8857,2961146717396.837,505,1050175189224.295,30.399168320747386,9,2,True
PROJ_00588,2024-05-15,54150920190.01732,184,19772452278.101723,45996590272.31174,177,14428975199.821842,3.1444965359397,5,5,True
PROJ_00589,2024-04-18,139106479104.57288,168,52996593826.20727,222183398368.43274,186,60636063022.32548,94.14520434821424,4,1,False
PROJ_00590,2024-02-25,20553758638.708134,119,10205375347.297436,18539271572.23234,95,6447121597.644388,17.693586052620503,2,5,False
PROJ_00591,2023-10-23,38246428166.52701,116,32677729375.73226,78445010814.22849,114,19862284849.36397,77.07088667591285,3,3,False
PROJ_00592,2023-11-14,1075183758674.3528,86,480131543725.795,1271136236101.8445,93,460276274456.2748,90.42297266746026,6,1,False
PROJ_00593,2024-06-04,609972323702.049,223,342227221361.5978,631331833257.112,242,334897920835.0477,74.34847839071941,5,2,False
PROJ_00594,2025-01-26,2314306437373.7656,104,713188915086.3674,2553917978251.95,95,678894494461.2555,61.18187638956376,5,5,True
PROJ_00595,2025-06-14,377043380185.6302,406,157445483895.91357,240134791126.91684,451,108597284517.69382,21.176337951184664,7,0,False
PROJ_00596,2023-12-11,1941316614014.578,452,627259332082.1843,2193498740969.811,547,663913312160.3036,75.40909282112963,1,2,False
PROJ_00597,2025-01-06,512998596631.7583,37,224225044342.42892,366228294601.5501,35,162605308451.0242,20.130728766153855,2,4,False
PROJ_00598,2024-11-25,126607725234.63176,425,56989481467.80384,141740658674.33252,531,86897356155.95497,51.90398071273778,5,3,True
PROJ_00599,2025-07-03,7862729445718.565,149,3336176229999.3745,9428494854452.58,136,3478589956202.3027,51.8393668520905,3,2,False
PROJ_00600,2025-05-09,1653833504629.9236,24,875173981379.0695,1135574849601.0425,26,615655580882.4583,42.53517773511232,7,3,True
PROJ_00601,2024-04-14,1356900781375.7815,284,513369262252.7428,1919106302360.739,327,509287301777.1304,71.65927088913872,9,7,True
PROJ_00602,2025-09-10,83744573339.1681,486,30110715234.873154,64441590602.48077,590,22467396397.28277,1.8814670639556261,6,5,True
PROJ_00603,2024-10-25,48938715228.1247,309,9224405946.375507,48949843817.16681,385,9107428918.690054,72.87901646610219,3,7,True
PROJ_00604,2025-02-15,128446345331.14885,22,59316930413.04676,108733708081.1821,28,50546728698.60445,66.97715638019842,4,3,False
PROJ_00605,2024-11-10,295746311128.8999,125,93227036871.89601,442905721981.9973,109,103195357353.34949,60.268476246708396,11,6,True
PROJ_00606,2024-06-03,1074839582619.882,460,450659769096.87836,753644644055.8989,368,305872054823.20013,7.617849585829714,1,0,False
PROJ_00607,2024-02-26,12925391154.042145,222,4789296503.31068,23546700560.306248,267,9199672047.151642,38.97746648635984,5,5,True
PROJ_00608,2025-07-30,8991695539.520176,325,8166498894.713046,32971736034.437576,374,2899721587.531433,8.795637180052664,5,3,True
PROJ_00609,2025-09-01,144632291555.39386,355,40586620840.44644,104672854941.45229,415,38223348391.24701,49.130359713433506,5,3,True
PROJ_00610,2023-10-03,35942649853.69097,403,11468996955.361698,24363843730.728928,496,10056849971.535456,36.52519189683184,8,5,True
PROJ_00611,2024-01-15,210246955050.984,350,80382583002.0549,234254863824.1859,349,88105613790.5599,56.86396690954235,7,4,True
PROJ_00612,2024-12-06,1997682649431.343,133,942864752636.0497,2199979503088.9326,134,1012918940530.4762,61.1231264431375,4,3,False
PROJ_00613,2024-05-09,241671224527.27515,237,121932214760.10075,172103960875.875,287,88412247505.42717,20.25123533684523,6,7,True
PROJ_00614,2024-03-26,24261610625.47811,321,15305471884.47225,48121669577.1191,340,14444295876.33548,71.79137289949126,10,1,True
PROJ_00615,2025-09-09,660741736464.9622,176,292754494444.7789,727437234165.1394,181,350353009370.3776,69.57140171276663,3,4,False
PROJ_00616,2025-03-11,328957939776.9365,441,118030417743.19359,216154106166.25735,559,94014928312.35036,25.061168763237163,3,1,False
PROJ_00617,2025-01-15,55030565566.49088,378,29401187579.049232,21639832409.188213,307,16837365043.668587,13.89437003131121,5,0,False
PROJ_00618,2023-11-18,1521356330085.8916,225,788358749885.8229,1665913707569.1052,276,764112051769.6135,88.14110556323527,4,4,True
PROJ_00619,2025-04-20,394934841391.40735,36,227799611787.12897,289668931000.53253,39,161661238424.10098,43.08334155809828,5,3,True
PROJ_00620,2024-06-09,109878918120.0553,450,58424606342.835434,143507510660.4941,445,61596876967.86124,81.73679999713177,3,4,False
PROJ_00621,2024-01-30,73113145056.93681,484,38693896058.19783,74347875515.75357,398,35928153340.72304,51.087427749313505,4,2,False
PROJ_00622,2025-01-07,246307293047.53418,393,98109569338.41837,182116604427.74023,388,72340632546.43976,25.256434784860136,4,4,True
PROJ_00623,2024-02-11,40045252759.0228,382,34535515986.10733,61927284304.726555,396,30990574482.07164,80.21213431705117,5,3,True
PROJ_00624,2025-01-15,809943862165.8625,342,329174375243.83167,874420656614.3735,309,386417506120.3281,,3,6,True
PROJ_00625,2025-08-11,313902427623.1906,87,118333504534.88626,426156098251.2615,102,119494956368.89604,61.48501970622162,9,4,True
PROJ_00626,2025-03-24,1311024228975.836,209,495817515117.4148,1591212107566.8848,223,476617994728.09717,53.03604573494826,6,4,True
PROJ_00627,2025-04-22,999592240786.5717,387,320778297674.5576,1165551900659.9817,485,306635712345.73175,88.06587838149795,3,2,False
PROJ_00628,2025-05-29,156433192622.6143,52,72188586105.86644,110832094366.27979,44,50505696551.04091,43.55872686109255,4,2,False
PROJ_00629,2024-08-17,760418680240.0582,225,274641832934.62244,839690312767.5836,229,263512889142.352,72.46804072994546,6,2,True
PROJ_00630,2024-12-24,4653663685205.564,171,2412600855315.7407,3250563996610.091,144,1690729230711.9663,9.334023363545288,5,5,True
PROJ_00631,2025-06-16,932085190673.1671,454,379477397586.71344,642732822809.86,407,273024498175.7179,45.7312605519833,6,3,True
PROJ_00632,2025-02-25,114152405472.19281,273,34622110566.1465,140776651961.95135,317,41359005495.991356,65.69109565511712,2,3,False
PROJ_00633,2024-12-07,326721889381.8671,94,173866376488.5301,236086638376.42493,85,112553292909.74294,4.683634530808939,7,4,True
PROJ_00634,2025-04-11,1559760982923.6938,342,685189825069.0077,1082064399123.9266,388,479591253607.1458,49.38156329840084,6,5,True
PROJ_00635,2024-12-27,72682265441.4591,325,32224942787.274006,37629031663.488045,383,18644886356.04323,9.640032442929174,5,4,True
PROJ_00636,2024-03-08,706742633287.5924,212,356138551524.29816,499711529491.47986,180,236118799156.06537,15.477398178498206,5,4,True
PROJ_00637,2025-01-26,354810797033.1886,25,211985590629.94147,460064395498.2228,26,212467070725.53796,57.48882864406946,7,4,True
