Project_ID,Update_Day,Planned_Cost,Planned_Labour,Planned_Material,Actual_Cost,Actual_Labour,Actual_Material,%Work_Completed,External_Delay,Internal_Delay,Delay_Label
PROJ_00478,2024-04-19,3100269857242.91,456,1473952129184.59,3488293033509.38,586,1619886336118.36,81.62,5,4,True
PROJ_00479,2025-01-11,30097643570.72,176,11853301340.27,32310870487.47,214,10782912427.51,82.68,6,1,False
PROJ_00480,2024-09-20,18336412878071.69,495,10841796759744.47,12835489014650.184,631,7589257731821.129,37.36,5,3,True
PROJ_00481,2024-08-05,683227500645.45,328,279970116582.2,478259250451.81494,341,195979081607.54,24.16,5,3,True
PROJ_00482,2024-05-18,470665509436.12,231,192481831011.5,329465856605.284,269,134737281708.04999,5.23,6,2,True
PROJ_00483,2024-05-13,169035660513.61,262,67689570169.3,118324962359.52698,255,47382699118.51,33.03,1,2,False
PROJ_00484,2023-10-22,4350079920911.53,89,1391014831488.75,3045055944638.071,78,973710382042.1249,19.13,5,1,False
PROJ_00485,2025-08-03,14627302317.59,221,4853889269.56,19298289233.21,211,5135549718.86,68.86,7,4,True
PROJ_00486,2024-04-12,110186883957.79,361,51171499523.81,124207317460.5,395,60073385103.46,70.27,5,3,True
PROJ_00487,2024-11-09,48745927854.2,163,16135555420.49,34122149497.939995,156,11294888794.342999,18.07,3,2,False
PROJ_00488,2024-08-29,163194514642.92,242,83034906684.82,114236160250.044,196,58124434679.374,34.25,2,4,False
PROJ_00489,2024-07-09,1252564005876.17,148,423705384171.37,1310135877633.96,153,446632573874.41,90.33,6,5,True
PROJ_00490,2023-12-08,155193746083.68,266,55922663880.78,108635622258.57599,326,39145864716.546,17.86,5,4,True
PROJ_00491,2024-07-09,593332626433.25,81,274749729751.87,632050211503.36,87,280112882936.87,71.17,5,2,False
PROJ_00492,2024-09-21,95965660496.21,26,42108367345.68,110040504782.1,31,44825211040.23,78.51,7,3,True
PROJ_00493,2025-07-15,131225704061.89,244,74489729612.71,91857992843.323,253,52142810728.897,47.05,4,6,True
PROJ_00494,2025-03-02,1103451556724.48,251,459521282751.8,772416089707.136,275,321664897926.25995,17.08,4,5,True
PROJ_00495,2024-11-10,100373529594.95,28,52583313657.86,70261470716.465,34,36808319560.502,17.56,3,5,True
PROJ_00496,2025-08-23,113817526332.13,47,52013214001.92,79672268432.491,37,36409249801.343994,34.41,9,5,True
PROJ_00497,2025-03-30,5654631428.54,396,2262669515.88,6279743050.2,511,2246646320.15,72.77,3,3,False
PROJ_00498,2024-09-01,97172962060.41,216,32504674638.4,109396843177.59,219,34326698853.14,69.48,6,5,True
PROJ_00499,2023-10-26,111016110252.51,21,35050195715.56,116299779837.86,20,31919324496.22,90.78,6,1,False
PROJ_00500,2024-01-24,582713976683.84,498,215298186741.06,407899783678.6879,475,150708730718.74197,18.12,7,2,True
PROJ_00501,2024-06-21,1044747360226.62,134,602692836898.79,1188829932509.5,118,630862826368.49,88.41,3,3,False
PROJ_00502,2024-03-28,814591483656.37,464,375710023503.74,570214038559.459,577,262997016452.61798,2.25,5,4,True
PROJ_00503,2025-05-14,456967895259.02,206,154579873723.34,584164081588.91,267,165231027249.03,85.93,8,1,True
PROJ_00504,2024-06-25,42762012944.37,480,23453417285.34,29933409061.059002,590,16417392099.737999,17.05,9,2,True
PROJ_00505,2023-11-06,78079885456.25,462,30309706816.48,54655919819.375,555,21216794771.536,21.58,2,0,False
PROJ_00506,2024-01-17,892876046085.93,24,447531046309.91,1055496270857.66,27,458947076176.55,84.74,1,5,False
PROJ_00507,2025-05-30,960677313329.44,275,541648216262.56,672474119330.6079,344,379153751383.792,48.77,3,3,False
PROJ_00508,2024-12-15,9151682311574.05,262,5480062465006.5,6406177618101.835,297,3836043725504.55,18.0,3,3,False
PROJ_00509,2024-09-15,286243631374.99,300,155342508037.8,324775132301.53,347,149768975185.26,80.04,6,3,True
PROJ_00510,2024-08-14,186086038054.82,117,83713548742.44,130260226638.374,103,58599484119.708,11.21,7,3,True
PROJ_00511,2024-12-17,362017279673.92,320,131865835218.44,253412095771.74396,385,92306084652.90799,6.01,4,0,False
PROJ_00512,2025-06-09,28440462245.21,37,12086561331.35,33731209130.84,35,10899385672.35,64.85,3,1,False
PROJ_00513,2025-03-04,133409467865.64,209,58880504485.55,149827816182.21,242,67229232369.92,57.34,6,1,False
PROJ_00514,2024-01-24,1409588395475.71,126,736955999694.01,1487178356661.36,142,710515550275.24,84.66,1,8,True
PROJ_00515,2024-10-26,86502708062.6,100,45240905423.43,60551895643.82,100,31668633796.400997,25.21,4,2,False
PROJ_00516,2025-05-10,339378675753.92,329,164679709640.43,397983086526.07,395,160721179043.08,76.07,8,4,True
PROJ_00517,2024-04-09,731325333988.2,414,393151946219.61,511927733791.7399,532,275206362353.727,12.72,3,3,False
PROJ_00518,2024-06-14,116728590216.95,371,63453013472.09,81710013151.86499,317,44417109430.463,31.95,3,1,False
PROJ_00519,2023-11-12,332209559692.81,259,171084461953.92,232546691784.96698,335,119759123367.744,43.73,3,3,False
PROJ_00520,2025-09-22,212548744796.59,142,97045609882.19,148784121357.61298,167,67931926917.533,15.53,3,2,False
PROJ_00521,2024-12-17,31058393052.79,33,18567986769.5,21740875136.953,33,12997590738.65,12.72,4,2,False
PROJ_00522,2023-09-29,921541274088.21,112,361830000931.99,645078891861.747,99,253281000652.39297,29.24,5,1,False
PROJ_00523,2025-03-13,348069190671.06,22,107448619201.25,385752181274.38,25,110177788886.71,68.98,3,6,True
PROJ_00524,2025-04-01,5992168701285.01,352,2943459623353.74,7821386281590.77,344,2655535825757.09,71.64,4,7,True
PROJ_00525,2025-08-31,277420628859.74,269,91520837039.07,194194440201.818,293,64064585927.349,27.25,3,1,False
PROJ_00526,2025-08-14,256971272964.23,150,103188867966.68,179879891074.961,180,72232207576.676,2.05,5,2,False
PROJ_00527,2024-04-16,225166825414.29,70,123561316349.1,157616777790.003,60,86492921444.37,44.38,4,3,False
PROJ_00528,2024-10-04,42245618204.82,235,14033587251.32,29571932743.373997,224,9823511075.924,20.6,3,3,False
PROJ_00529,2024-12-12,90834587820.05,142,52615235723.17,63584211474.034996,174,36830665006.218994,24.58,3,3,False
PROJ_00530,2023-12-08,166693066709.41,232,81930063216.73,211260731215.99,266,89600323150.98,65.46,8,2,True
PROJ_00531,2025-08-08,72860822869.57,182,38358436946.24,93779097806.79,164,38439582351.67,64.87,2,5,False
PROJ_00532,2024-08-31,19639978479.59,341,11499789820.27,21966518294.96,341,10907313596.91,79.08,3,4,False
PROJ_00533,2025-06-27,525435357780.84,385,215474393229.63,367804750446.588,434,150832075260.741,8.39,2,2,False
PROJ_00534,2024-08-14,306057174292.13,93,101115032831.8,376066331297.13,75,106794781852.04,87.26,4,2,False
PROJ_00535,2025-08-07,2425272941109.47,159,1262876960018.99,1697691058776.6292,158,884013872013.293,21.17,4,0,False
PROJ_00536,2024-02-02,338417593439.29,147,132767061914.11,236892315407.50296,185,92936943339.877,11.16,10,3,True
PROJ_00537,2024-07-31,170539455150.41,422,72796560969.5,215966091361.17,421,86917225097.83,51.72,7,3,True
PROJ_00538,2025-02-28,743790950681.97,137,230883753155.65,520653665477.37897,122,161618627208.955,10.21,8,1,True
PROJ_00539,2024-08-09,211594119214.61,325,123357153820.91,223978411979.64,381,130295336950.51,52.78,10,7,True
PROJ_00540,2025-08-10,1217665575283.84,106,656046482917.45,852365902698.688,111,459232538042.21497,47.51,5,2,False
PROJ_00541,2024-11-19,659914856742.03,435,296398213778.74,461940399719.421,556,207478749645.11798,13.48,4,5,True
PROJ_00542,2024-08-27,222311825303.83,74,75501551720.39,155618277712.68097,60,52851086204.272995,26.59,3,4,False
PROJ_00543,2024-11-13,180637059103.05,449,92238549124.93,187633502329.67,568,105422809907.7,72.09,1,3,False
PROJ_00544,2025-09-10,961421220348.35,360,541330871221.03,672994854243.845,401,378931609854.721,12.61,7,2,True
PROJ_00545,2024-07-26,152076517528.91,335,84245265236.55,106453562270.237,288,58971685665.585,12.75,5,4,True
PROJ_00546,2025-04-17,4103328826015.81,116,1420648334154.76,4460248813543.89,118,1359078592960.21,62.51,3,3,False
PROJ_00547,2024-02-05,480080595603.04,356,150121369195.73,454919746260.34,365,157939545209.77,63.35,4,2,False
PROJ_00548,2024-04-11,1513397570245.53,473,801494943495.59,2003188722190.01,444,960993865968.72,78.63,6,3,True
PROJ_00549,2024-12-01,343637859830.49,366,177472987109.51,240546501881.343,341,124231090976.657,8.81,8,6,True
PROJ_00550,2025-08-08,335872124851.94,110,118848377626.7,457144618263.06,121,124750607494.89,76.56,6,6,True
PROJ_00551,2024-10-20,316716756815.68,127,184547776143.64,388746158303.46,130,203408634773.89,75.51,7,3,True
PROJ_00552,2025-08-21,1992880258642.0,140,632717881606.0,2420482436348.61,171,699805172881.04,99.84,7,3,True
PROJ_00553,2024-03-24,2239151058521.93,303,1148212348037.31,1567405740965.351,360,803748643626.117,5.0,5,2,False
PROJ_00554,2025-06-19,5952684499220.77,484,3350731525316.23,4166879149454.5386,499,2345512067721.361,29.8,1,5,False
PROJ_00555,2025-05-02,1056482961252.88,223,407707149796.99,1065820442687.28,213,368476960951.38,76.42,4,1,False
PROJ_00556,2024-08-01,213215305281.87,365,76682577319.69,222441947843.51,340,81152200549.91,50.84,4,1,False
PROJ_00557,2024-11-16,1097237802991.74,464,531971276367.13,768066462094.2179,504,372379893456.99097,37.52,5,5,True
PROJ_00558,2025-04-11,225885616116.91,121,79366136234.38,158119931281.837,134,55556295364.066,10.45,3,4,False
PROJ_00559,2023-09-28,544414846564.84,69,273275169859.9,626388445493.05,84,271923409612.5,82.52,5,4,True
PROJ_00560,2024-08-04,130848702618.08,490,47379777547.61,161762121072.56,437,44059301399.12,91.82,5,5,True
PROJ_00561,2024-07-17,338129544437.19,481,173503539043.79,236690681106.033,613,121452477330.653,16.93,4,2,False
PROJ_00562,2024-04-30,840641158490.42,408,274516998031.44,963677085942.45,473,290667031271.48,60.9,4,3,False
PROJ_00563,2024-12-11,28660991585.52,437,16905111572.59,30510784452.02,398,15320757903.53,83.22,5,3,True
PROJ_00564,2025-05-13,3795834107317.2,274,1177227635683.16,4553869660737.88,223,1225581937785.97,59.32,4,1,False
PROJ_00565,2025-06-10,2631105563841.08,102,1296502395224.25,1841773894688.7559,89,907551676656.975,27.51,8,4,True
PROJ_00566,2025-07-29,66202000246.83,371,34119260178.57,80447599788.23,471,38938976629.85,74.28,2,2,False
PROJ_00567,2024-08-22,190958144397.97,287,101236544675.81,194299914051.06,360,106905734202.85,65.98,6,1,False
PROJ_00568,2025-01-16,120982411622.14,496,60020536789.21,160920025916.74,414,61034717405.18,77.39,7,6,True
PROJ_00569,2024-12-23,118958841261.17,172,64343634603.84,83271188882.819,181,45040544222.687996,42.71,10,4,True
PROJ_00570,2024-12-23,1946132298852.6,38,928208419453.79,1362292609196.82,45,649745893617.653,20.06,3,4,False
PROJ_00571,2025-08-19,89918054622.36,242,43167491887.47,62942638235.65199,210,30217244321.229,11.81,3,5,True
PROJ_00572,2024-05-03,117651793303.72,104,53236672707.79,82356255312.60399,105,37265670895.452995,2.4,5,5,True
PROJ_00573,2025-03-04,1021819850248.48,244,429423440675.02,715273895173.9359,253,300596408472.514,20.68,9,3,True
PROJ_00574,2025-01-24,211053722372.2,290,108806225215.05,243978093476.14,252,122347001054.27,77.01,6,1,False
PROJ_00575,2024-03-19,3069175644107.43,399,1315354714509.36,3879398072023.36,474,1410800125089.94,72.66,8,6,True
PROJ_00576,2025-08-02,737861675041.96,68,253875307023.61,912957398852.3,72,304281696561.85,97.09,8,3,True
PROJ_00577,2023-12-23,3810352925052.44,218,2178747400588.32,2667247047536.708,174,1525123180411.824,4.13,2,2,False
PROJ_00578,2024-07-14,663190697500.81,41,251590600075.29,946140538054.76,49,245440721636.82,51.4,7,7,True
PROJ_00579,2025-03-08,1080423444253.97,76,486745720106.07,756296410977.7789,66,340722004074.24896,27.47,10,4,True
PROJ_00580,2025-08-07,91275813503.21,345,50904148539.86,104827395127.09,375,58993257237.81,99.16,5,4,True
PROJ_00581,2025-07-07,95047398878.65,465,38094150808.69,66533179215.05499,537,26665905566.083,15.45,8,2,True
PROJ_00582,2025-06-23,145920944973.26,224,46322651787.84,102144661481.282,259,32425856251.487995,37.22,6,4,True
PROJ_00583,2024-09-05,802838955713.71,89,432102527811.24,1064030485267.71,72,405436165444.31,96.89,6,6,True
PROJ_00584,2024-01-01,248749380235.04,195,144657829929.4,174124566164.52798,207,101260480950.57999,12.25,1,4,False
PROJ_00585,2024-05-25,123183448566.07,39,59863384806.89,86228413996.249,33,41904369364.823,8.27,5,1,False
PROJ_00586,2025-08-16,14508808184388.15,103,7280724281002.5,10156165729071.705,110,5096506996701.75,38.71,5,3,True
PROJ_00587,2024-08-10,4243338863186.63,496,1499051112890.18,2970337204230.6406,505,1049335779023.1259,30.37,9,2,True
PROJ_00588,2024-05-15,44294687861.58,184,17187087589.0,31006281503.106,177,12030961312.3,3.34,5,5,True
PROJ_00589,2024-04-18,148879418076.46,168,58825528312.09,199589569532.13,186,60299130418.66,93.93,4,1,False
PROJ_00590,2024-02-25,16885034418.09,119,6383613696.5,11819524092.663,95,4468529587.55,17.7,2,5,False
PROJ_00591,2023-10-23,49640727914.84,116,19526581459.15,61997313054.81,114,17722992028.17,77.0,3,3,False
PROJ_00592,2023-11-14,1079167380062.87,86,472742205139.96,1261480083205.95,93,458081724610.1,90.38,6,1,False
PROJ_00593,2024-06-04,606077706726.46,223,341350453222.92,633872238290.79,242,333762929213.34,74.29,5,2,False
PROJ_00594,2025-01-26,2308358714009.46,104,714711843928.93,2561267531519.8,95,679292387198.05,61.23,5,5,True
PROJ_00595,2025-06-14,368533834276.82,406,155668068287.84,257973683993.774,451,108967647801.48799,21.13,7,0,False
PROJ_00596,2023-12-11,1926923002873.95,452,632537735888.39,2198417332187.18,547,662842958147.3,75.43,1,2,False
PROJ_00597,2025-01-06,526924847687.62,37,226809773893.09,368847393381.334,35,158766841725.163,20.08,2,4,False
PROJ_00598,2024-11-25,126327491081.56,425,67607641437.29,144115310494.32,531,77760617647.33,51.93,5,3,True
PROJ_00599,2025-07-03,7872649766418.39,149,3333824159742.39,9429739883207.1,136,3476132392223.87,51.88,3,2,False
PROJ_00600,2025-05-09,1658486643779.74,24,877000717896.37,1160940650645.8179,26,613900502527.459,42.74,7,3,True
PROJ_00601,2024-04-14,1365702202648.45,284,510024034945.34,1910491081556.67,327,503635124531.42,71.66,9,7,True
PROJ_00602,2025-09-10,77918431569.93,486,29462455604.49,54542902098.95099,590,20623718923.143,1.85,6,5,True
PROJ_00603,2024-10-25,36653980805.48,309,14695429963.41,44846641441.54,385,14038243323.54,72.62,3,7,True
PROJ_00604,2025-02-15,115531694187.71,22,58231775964.36,121665399211.54,28,53956975026.53,66.91,4,3,False
PROJ_00605,2024-11-10,308639483127.3,125,97088720947.42,438847257995.08,109,94690235909.04,60.37,11,6,True
PROJ_00606,2024-06-03,1076278002489.9,460,441699673893.18,753394601742.9299,368,309189771725.22595,7.76,1,0,False
PROJ_00607,2024-02-26,26142053060.94,222,9354694184.9,18299437142.657997,267,6548285929.429999,38.94,5,5,True
PROJ_00608,2025-07-30,22597149193.05,325,10710790978.05,15818004435.134998,374,7497553684.634999,8.9,5,3,True
PROJ_00609,2025-09-01,152352183192.06,355,46072756556.58,106646528234.44199,415,32250929589.606,49.21,5,3,True
PROJ_00610,2023-10-03,31937669772.51,403,17424003715.28,22356368840.756996,496,12196802600.696,36.63,8,5,True
PROJ_00611,2024-01-15,204193187532.69,350,80219866057.87,243813763499.86,349,87720659753.51,56.91,7,4,True
PROJ_00612,2024-12-06,1990050276096.74,133,949606016261.79,2189786763770.25,134,1013980341424.8,61.02,4,3,False
PROJ_00613,2024-05-09,234760651905.04,237,122949199468.4,164332456333.52798,287,86064439627.87999,20.53,6,7,True
PROJ_00614,2024-03-26,34152811036.12,321,12977960873.29,45726745071.58,340,13646550897.16,71.61,10,1,True
PROJ_00615,2025-09-09,646943431267.92,176,295047483936.41,739083718219.32,181,346121355239.49,69.6,3,4,False
PROJ_00616,2025-03-11,319586712912.53,441,129953866006.15,223710699038.771,559,90967706204.305,25.15,3,1,False
PROJ_00617,2025-01-15,59845092179.74,378,22181070250.93,41891564525.81799,307,15526749175.651,13.77,5,0,False
PROJ_00618,2023-11-18,1525730218574.81,225,786915857332.38,1673600788255.18,276,761082873851.38,88.17,4,4,True
PROJ_00619,2025-04-20,402605854088.38,36,226291819157.54,281824097861.86597,39,158404273410.27798,43.23,5,3,True
PROJ_00620,2024-06-09,124949822152.24,450,59680654567.95,139130814831.55,445,63445202268.31,81.95,3,4,False
PROJ_00621,2024-01-30,65343164802.05,484,34304906376.53,72581900057.18,398,38131067882.97,50.99,4,2,False
PROJ_00622,2025-01-07,236716954520.11,393,93032633466.11,165701868164.07697,388,65122843426.27699,25.15,4,4,True
PROJ_00623,2024-02-11,50848767498.58,382,28917458601.93,58559515941.68,396,27706108801.08,80.27,5,3,True
PROJ_00624,2025-01-15,824314974267.99,342,327719901680.21,880803362431.38,309,384536905739.6,92.34,3,6,True
PROJ_00625,2025-08-11,324828254613.86,87,125781023133.24,433896621661.98,102,123223046595.41,61.48,9,4,True
PROJ_00626,2025-03-24,1309738092868.99,209,493624503140.43,1593774623500.14,223,484933976149.32,52.85,6,4,True
PROJ_00627,2025-04-22,1015714667486.58,387,319330806089.78,1170530568565.67,485,307996724600.8,88.2,3,2,False
PROJ_00628,2025-05-29,143275933996.94,52,75158172957.16,100293153797.858,44,52610721070.012,43.71,4,2,False
PROJ_00629,2024-08-17,747959669864.01,225,278981909878.63,835029564542.44,229,264956011952.84,72.54,6,2,True
PROJ_00630,2024-12-24,4648713191530.12,171,2409661639307.74,3254099234071.084,144,1686763147515.418,9.39,5,5,True
PROJ_00631,2025-06-16,922638650149.64,454,379887866751.05,645847055104.7479,407,265921506725.735,45.57,6,3,True
PROJ_00632,2025-02-25,113466953269.69,273,36733653798.23,132999562035.23,317,36199596505.1,65.65,2,3,False
PROJ_00633,2024-12-07,321295309089.56,94,164814414533.74,224906716362.692,85,115370090173.61798,4.79,7,4,True
PROJ_00634,2025-04-11,1574929171128.93,342,681555078532.64,1102450419790.251,388,477088554972.84796,49.38,6,5,True
PROJ_00635,2024-12-27,56460651499.04,325,29872998141.18,39522456049.327995,383,20911098698.826,9.7,5,4,True
PROJ_00636,2024-03-08,712428190941.03,212,349543739951.22,498699733658.721,180,244680617965.85397,15.59,5,4,True
PROJ_00637,2025-01-26,356313413471.86,25,210197402575.36,454002580188.69,26,212822634599.82,57.5,7,4,True
PROJ_00638,2024-12-31,2070094835919.4,201,799331377138.79,1449066385143.5798,181,559531963997.153,10.46,5,3,True
PROJ_00639,2024-06-19,282733313950.2,27,137592189075.6,356366293447.78,26,148607924871.01,58.52,5,2,False
PROJ_00640,2024-06-07,5963728588472.73,28,2942811287552.7,4174610011930.911,35,2059967901286.89,23.44,6,2,True
PROJ_00641,2025-07-11,649565048862.98,189,322750664156.01,897255177950.24,161,338420685821.05,60.88,5,4,True
PROJ_00642,2024-07-07,34598524487.95,25,20457870788.52,38496088483.09,31,23352728851.64,67.85,1,1,False
PROJ_00643,2025-03-14,105156389701.92,477,43267214081.44,73609472791.344,530,30287049857.008,20.89,5,0,False
PROJ_00644,2025-02-05,61631211567.96,186,36038921934.69,61829926520.18,236,42443838056.52,82.58,6,0,False
PROJ_00645,2025-06-30,203673134114.4,427,113219213714.51,142571193880.08,543,79253449600.157,31.51,5,3,True
PROJ_00646,2024-05-29,1966118515189.54,259,1142821714868.67,2406243764307.83,212,1326834933727.67,73.67,7,0,False
PROJ_00647,2024-07-05,1824265068280.11,356,924330914963.61,1276985547796.077,461,647031640474.527,17.49,10,3,True
PROJ_00648,2024-12-21,681655581373.08,386,256371235202.18,795024927293.46,399,294657245029.99,87.5,6,4,True
PROJ_00649,2023-12-16,1166901118088.01,229,443654480091.11,1475926016652.63,271,499037659599.02,63.05,5,5,True
PROJ_00650,2025-09-27,1705180301772.73,392,816173812217.47,1193626211240.911,323,571321668552.229,44.93,3,2,False
PROJ_00651,2024-07-16,72225399562.89,122,27467321471.08,74192014466.25,147,32929021803.17,91.16,2,3,False
PROJ_00652,2024-05-25,65692913840.2,274,27214310204.97,45985039688.13999,227,19050017143.479,44.0,7,4,True
PROJ_00653,2024-07-02,472463561450.89,492,156490697544.5,572772597577.76,577,150456487838.82,78.93,5,6,True
PROJ_00654,2024-09-05,2808508633457.69,30,1591484337410.07,3151906250912.39,25,1529952164837.51,64.16,10,3,True
PROJ_00655,2024-08-20,448589878494.88,314,197731547584.99,314012914946.41595,355,138412083309.49298,34.68,4,4,True
PROJ_00656,2025-04-03,96139025417.91,181,29185052835.32,67297317792.536995,175,20429536984.724,49.85,3,3,False
PROJ_00657,2023-12-19,24245058267.15,276,14379533523.56,31190574877.8,309,15562783244.94,64.21,5,3,True
PROJ_00658,2024-02-16,179006497777.09,430,87134570646.0,125304548443.96298,539,60994199452.2,18.87,9,2,True
PROJ_00659,2024-02-29,1036375353331.54,374,388250023146.87,725462747332.078,381,271775016202.809,43.22,4,6,True
PROJ_00660,2024-05-21,86553833228.96,452,40465443402.61,60587683260.272,433,28325810381.827,3.11,4,4,True
PROJ_00661,2024-10-24,46344848827.45,175,21602825707.14,46859044903.54,166,23410852935.73,71.79,4,3,False
PROJ_00662,2025-09-07,4045046766444.38,320,1465985075625.76,2831532736511.066,279,1026189552938.032,32.39,9,2,True
PROJ_00663,2024-03-02,496646031133.84,297,178752122238.07,606827750776.88,305,167946732580.58,94.73,7,0,False
PROJ_00664,2025-09-20,61061063332.5,141,20450577153.44,42742744332.75,171,14315404007.407999,3.89,9,1,True
PROJ_00665,2024-05-04,92388291512.35,356,53966427567.01,105090067951.37,433,49017142202.22,60.29,2,3,False
PROJ_00666,2023-12-02,242515541597.07,422,139957368720.73,169760879117.949,430,97970158104.511,33.98,7,3,True
PROJ_00667,2024-11-25,3364560610384.34,435,1013783141665.28,2355192427269.0376,401,709648199165.6959,27.39,4,5,True
PROJ_00668,2024-11-18,518126014495.96,126,177052849536.86,362688210147.172,145,123936994675.80199,21.9,3,2,False
PROJ_00669,2024-08-31,32592770547.68,403,15694117988.74,32723144702.41,356,17196956332.94,68.86,2,3,False
PROJ_00670,2025-04-05,2274714415104.7,253,768891008018.07,2935187471462.35,214,881786644726.99,73.3,6,6,True
PROJ_00671,2025-01-17,130879333118.71,420,75604187177.81,91615533183.097,435,52922931024.466995,37.57,8,1,True
PROJ_00672,2024-11-26,423180559348.45,475,249205185614.78,509751571043.45,560,253683205776.63,63.48,5,5,True
PROJ_00673,2023-11-30,144135759174.96,96,44320487659.89,100895031422.47198,109,31024341361.922997,39.95,6,2,True
PROJ_00674,2024-04-26,596227368765.63,89,330650839121.35,417359158135.941,82,231455587384.94498,40.16,5,4,True
PROJ_00675,2024-12-01,1429446362140.48,235,576108590049.81,1000612453498.3359,291,403276013034.867,40.09,8,3,True
PROJ_00676,2024-10-30,752636784074.71,41,250461315195.07,690051173643.32,40,285822209893.78,94.89,3,3,False
PROJ_00677,2025-05-18,3596160873500.17,25,1312130744361.82,2517312611450.1187,30,918491521053.274,6.95,7,2,True
PROJ_00678,2025-09-09,15603353254946.49,225,6268214091998.35,10922347278462.543,193,4387749864398.844,45.2,2,2,False
PROJ_00679,2023-10-18,4308633715734.87,18,2342482913111.24,5488162703584.47,18,2178669515379.18,67.91,7,4,True
PROJ_00680,2025-05-09,94960346814.95,208,49119469054.73,66472242770.465,168,34383628338.311,36.63,2,4,False
PROJ_00681,2024-10-21,364101396927.16,392,154473719207.25,254870977849.01196,499,108131603445.075,4.46,9,3,True
PROJ_00682,2025-01-28,2156149555824.86,206,1253425591108.01,1509304689077.402,249,877397913775.6069,12.85,6,4,True
PROJ_00683,2023-10-04,650672444622.93,55,209132698204.73,918225220484.17,64,205131677657.01,76.06,8,6,True
PROJ_00684,2024-09-22,215839069601.45,429,108676704070.48,151087348721.01498,458,76073692849.336,28.62,6,3,True
PROJ_00685,2024-07-29,294799263921.33,429,162115151103.17,313618460387.38,390,160959400687.36,68.81,2,2,False
PROJ_00686,2024-10-31,887403434325.14,98,287602957819.36,1196388694935.28,114,273788097670.83,88.7,4,2,False
PROJ_00687,2024-11-30,940891733432.84,29,355975231501.45,658624213402.9879,25,249182662051.01498,33.49,4,2,False
PROJ_00688,2025-04-01,2402706707948.15,365,732268161077.31,2336492808459.03,430,672206057919.35,53.69,4,3,False
PROJ_00689,2025-04-09,687712708082.55,484,232527274923.16,481398895657.785,493,162769092446.212,10.39,6,3,True
PROJ_00690,2025-06-06,372530516138.19,310,159739599987.34,402042969545.72,317,175498215621.9,75.45,6,3,True
PROJ_00691,2024-05-10,815868422676.03,346,370645989160.52,907297883497.79,304,376292585613.24,79.85,2,2,False
PROJ_00692,2025-02-08,113807934913.64,250,58549265129.42,127305289907.99,259,55023115382.14,72.81,7,4,True
PROJ_00693,2024-05-09,55387147475.29,359,21232433040.01,65441996323.63,348,24034957103.78,66.72,7,4,True
PROJ_00694,2024-07-03,90221943744.4,317,44841822846.6,63155360621.079994,346,31389275992.619995,43.64,6,5,True
PROJ_00695,2024-12-17,342494215196.43,111,146564316212.36,405452622434.99,120,166771686971.07,52.67,3,7,True
PROJ_00696,2025-02-06,1065134986373.88,266,324279333370.05,1106294973600.68,322,382984329593.97,80.91,4,5,True
PROJ_00697,2023-10-27,201350267133.4,346,68767718569.71,140945186993.37997,442,48137402998.797005,11.98,1,2,False
PROJ_00698,2024-10-30,6610120905195.43,484,3320939269217.82,4627084633636.801,416,2324657488452.4736,5.56,3,2,False
PROJ_00699,2024-09-06,4103668704327.09,444,2456720455362.17,4394971387270.13,365,2628995498886.2,73.05,4,3,False
PROJ_00700,2025-08-12,1104071219630.37,367,407713747109.12,772849853741.259,379,285399622976.384,9.84,3,0,False
PROJ_00701,2025-08-23,832928934883.31,417,290516024554.63,583050254418.317,360,203361217188.241,38.8,3,1,False
PROJ_00702,2024-11-15,152957374452.49,214,60906702131.87,107070162116.74298,180,42634691492.309,13.61,2,3,False
PROJ_00703,2024-03-15,172067614066.1,334,95350792929.28,120447329846.26999,320,66745555050.495995,30.98,4,2,False
PROJ_00704,2025-01-18,66218595306.94,373,27838349311.55,46353016714.858,301,19486844518.085,2.83,4,5,True
PROJ_00705,2024-02-05,1255349472640.66,491,390834562670.04,1442499916052.03,452,442465295111.45,97.76,0,5,False
PROJ_00706,2025-06-26,1055422888456.83,248,602976869547.83,1229818092494.62,311,602192235287.79,52.58,6,2,True
PROJ_00707,2025-03-27,1508539001214.4,382,893466554281.67,1055977300850.0798,351,625426587997.169,43.95,4,5,True
PROJ_00708,2023-10-25,39496754652.51,299,19462972779.5,27647728256.757,335,13624080945.65,45.81,5,1,False
PROJ_00709,2024-11-04,504201185869.15,311,228384086910.83,650864516383.31,313,215761002350.46,81.08,8,4,True
PROJ_00710,2025-05-26,278963958081.27,277,144278842291.04,320970637263.61,333,132182307117.01,66.19,3,2,False
PROJ_00711,2025-04-27,280239298180.5,62,130248326698.86,196167508726.34998,57,91173828689.202,27.3,4,4,True
PROJ_00712,2025-08-06,124547620566.71,453,48173117460.82,171435742442.88,438,50841401644.03,84.97,10,4,True
PROJ_00713,2023-10-25,611574788608.72,92,306447348357.72,428102352026.10394,108,214513143850.40396,46.35,3,1,False
PROJ_00714,2023-12-22,661612554762.67,91,352219432714.44,463128788333.869,108,246553602900.10797,20.91,8,3,True
PROJ_00715,2025-07-17,23105845376.22,400,10725068630.66,16174091763.354,441,7507548041.462,23.12,8,3,True
PROJ_00716,2024-12-09,205263914864.3,223,95447007070.49,143684740405.00998,228,66812904949.343,41.34,5,4,True
